IDRESEAU;LIBELLE;OBSTACLE;CODE_LIGNE;RG_TRONCON;PK;IDGAIA;X_L93;Y_L93;X_WGS84;Y_WGS84;C_GEO;Geo Point;Geo Shape
56942;Pont n°9;Rocade Nord du Havre;361000;1;225+079;e633db14-6667-11e3-a7ff-01f464e0362d;496351.2030000016;6939452.1197;0.188005004742675;49.5217503583239;49.5217503583,0.188005004743;49.5217503583,0.188005004743;"{""type"": ""Point"", ""coordinates"": [0.188005004742672, 49.52175035830513]}"
39988;;RN 113;736000;1;313+500;e97996ca-6667-11e3-a7ff-01f464e0362d;615514.4231000021;6247772.236499999;1.958962258351974;43.324092098956946;43.324092099,1.95896225835;43.3240920989,1.95896225835;"{""type"": ""Point"", ""coordinates"": [1.958962258351973, 43.324092098933015]}"
35896;;;470000;1;497+055;e5af58aa-6667-11e3-a7ff-01f464e0362d;319184.7951999977;6727364.3352999985;-2.0653837168907;47.53668093286756;47.5366809329,-2.06538371689;47.5366809328,-2.06538371689;"{""type"": ""Point"", ""coordinates"": [-2.065383716890703, 47.536680932838486]}"
44941;;;912000;1;003+749;e861382c-6667-11e3-a7ff-01f464e0362d;847144.6609999985;6408889.7831999995;4.85965643409096;44.76355212727289;44.7635521273,4.85965643409;44.7635521273,4.85965643409;"{""type"": ""Point"", ""coordinates"": [4.859656434090959, 44.76355212725264]}"
39024;;;667000;1;134+724;e58f5f1c-6667-11e3-a7ff-01f464e0362d;485716.820600003;6214543.696800001;0.374024083922963;42.99817038133736;42.9981703813,0.374024083923;42.9981703813,0.374024083923;"{""type"": ""Point"", ""coordinates"": [0.374024083922961, 42.99817038131269]}"
63561;;;676000;1;414+531;e5a09bcc-6667-11e3-a7ff-01f464e0362d;638151.7322999984;6189957.272300001;2.244694768866679;42.80645723638989;42.8064572364,2.24469476887;42.8064572364,2.24469476887;"{""type"": ""Point"", ""coordinates"": [2.244694768866678, 42.80645723636477]}"
56428;St-Pierre-la-Garenne;CD 515;340000;1;088+728;e888376e-6667-11e3-a7ff-01f464e0362d;583555.9840999991;6896033.4399;1.403797399519863;49.15348024610403;49.1534802461,1.40379739952;49.1534802461,1.40379739952;"{""type"": ""Point"", ""coordinates"": [1.403797399519862, 49.153480246083454]}"
34989;;Voie communale 4;470000;1;612+775;e5a1de20-6667-11e3-a7ff-01f464e0362d;228514.53100000322;6762569.364;-3.304132557405073;47.79403944111439;47.7940394411,-3.30413255741;47.7940394411,-3.30413255741;"{""type"": ""Point"", ""coordinates"": [-3.304132557405077, 47.79403944108673]}"
133200;;VC;014000;1;035+335;e601151a-6667-11e3-a7ff-01f464e0362d;907990.3797999993;6688183.293499999;5.751065592454409;47.26134626861517;47.2613462686,5.75106559245;47.2613462686,5.75106559245;"{""type"": ""Point"", ""coordinates"": [5.75106559245441, 47.261346268584546]}"
64837;;RN 62;159000;1;002+560;e9423a84-6667-11e3-a7ff-01f464e0362d;1049132.7835000008;6868842.3541;7.758269318066693;48.82493922874315;48.8249392287,7.75826931807;48.8249392287,7.75826931807;"{""type"": ""Point"", ""coordinates"": [7.758269318066694, 48.824939228720915]}"
179383;;;915000;1;272+492;b460a5c4-7565-11e8-bcff-010464e0362d;950639.1459999979;6391350.366900001;6.157680107118629;44.57612554046299;44.5761255405,6.15768010712;44.5761255404,6.15768010712;"{""type"": ""Point"", ""coordinates"": [6.157680107118629, 44.57612554044222]}"
46030;;;720000;1;375+415;e860e568-6667-11e3-a7ff-01f464e0362d;708126.8730999976;6457160.833500002;3.103528698111191;45.213723497145054;45.2137234971,3.10352869811;45.2137234971,3.10352869811;"{""type"": ""Point"", ""coordinates"": [3.10352869811119, 45.21372349712605]}"
33529;de l'Allumete;Rue Chemin St-Venant;278000;1;008+253;e5fe800e-6667-11e3-a7ff-01f464e0362d;710546.558799997;7065425.4646000005;3.14897200745693;50.685560015936446;50.6855600159,3.14897200746;50.6855600159,3.14897200746;"{""type"": ""Point"", ""coordinates"": [3.148972007456929, 50.685560015922995]}"
69977;Fidélity;Rue du Cargo-Rhin;939001;1;857+428;e6aee83c-6667-11e3-a7ff-01f464e0362d;891383.9817999974;6250416.125399999;5.358656428260485;43.32717078263969;43.3271707826,5.35865642826;43.3271707826,5.35865642826;"{""type"": ""Point"", ""coordinates"": [5.358656428260485, 43.327170782615774]}"
37815;;Chemin rural de Bossay;598000;1;320+522;e62b7964-6667-11e3-a7ff-01f464e0362d;545661.6849000007;6637955.984099999;0.975247684796439;46.82394518312053;46.8239451831,0.975247684796;46.8239451831,0.975247684796;"{""type"": ""Point"", ""coordinates"": [0.975247684796438, 46.82394518310616]}"
57766;des Authieux;Chemin n°103 Courtomer à Gace;395000;1;163+353;e5acb854-6667-11e3-a7ff-01f464e0362d;504054.52859999985;6848595.6054;0.336589299594256;48.70775595926333;48.7077559593,0.336589299594;48.7077559592,0.336589299594;"{""type"": ""Point"", ""coordinates"": [0.336589299594254, 48.7077559592405]}"
42300;PRO 21040;;752000;1;436+333;e67e8c2a-6667-11e3-a7ff-01f464e0362d;860855.9534000009;6490613.6426;5.059806180071139;45.496103254202374;45.4961032542,5.05980618007;45.4961032542,5.05980618007;"{""type"": ""Point"", ""coordinates"": [5.059806180071139, 45.49610325418417]}"
34732;Pont de Penallan;Chemin rural;447000;1;026+583;e6de2c44-6667-11e3-a7ff-01f464e0362d;187532.18519999832;6868458.2936;-3.97414447275759;48.71244873517301;48.7124487352,-3.97414447276;48.7124487352,-3.97414447276;"{""type"": ""Point"", ""coordinates"": [-3.974144472757594, 48.7124487351502]}"
55595;de la Route-du-Fort;Avenue de Verdun (CD 122);334000;1;011+729;e61e2c24-6667-11e3-a7ff-01f464e0362d;644524.6894000024;6873014.863400001;2.242497291991771;48.95469785574296;48.9546978557,2.24249729199;48.9546978557,2.24249729199;"{""type"": ""Point"", ""coordinates"": [2.242497291991771, 48.95469785572138]}"
63417;;RN 106;790000;1;681+691;e88e5302-6667-11e3-a7ff-01f464e0362d;789385.2961999997;6330375.591600001;4.115786549453225;44.06669875221471;44.0666987522,4.11578654945;44.0666987522,4.11578654945;"{""type"": ""Point"", ""coordinates"": [4.115786549453224, 44.06669875219261]}"
54301;Pont n°2132;CD 142;226000;1;105+582;e9813814-6667-11e3-a7ff-01f464e0362d;686861.0235000029;6968193.271400001;2.817582597895853;49.812460096519615;49.8124600965,2.8175825979;49.8124600965,2.8175825979;"{""type"": ""Point"", ""coordinates"": [2.817582597895852, 49.8124600965022]}"
31911;;Chemin communal;702000;1;413+912;e641d730-6667-11e3-a7ff-01f464e0362d;605632.9626000002;6563553.316;1.776955615924851;46.16522744891813;46.1652274489,1.77695561592;46.1652274489,1.77695561592;"{""type"": ""Point"", ""coordinates"": [1.77695561592485, 46.16522744890185]}"
39809;;;724000;1;694+682;e7087f46-6667-11e3-a7ff-01f464e0362d;599742.4213000014;6374612.395199999;1.739704826731901;44.463364254410266;44.4633642544,1.73970482673;44.4633642544,1.73970482673;"{""type"": ""Point"", ""coordinates"": [1.7397048267319, 44.46336425438921]}"
39336;;de Closevigne;701000;1;281+651;e90ab024-6667-11e3-a7ff-01f464e0362d;654124.5517999977;6372289.333500002;2.423493845053963;44.448147081496316;44.4481470815,2.42349384505;44.4481470815,2.42349384505;"{""type"": ""Point"", ""coordinates"": [2.423493845053962, 44.44814708147521]}"
69164;;Traverse de L'Octroi;905000;2;434+077;e6ef3b48-6667-11e3-a7ff-01f464e0362d;890732.511500001;6255633.450399999;5.352547447082814;43.3742598287655;43.3742598288,5.35254744708;43.3742598287,5.35254744708;"{""type"": ""Point"", ""coordinates"": [5.352547447082813, 43.37425982874168]}"
47433;;;798000;1;037+595;e562861a-6667-11e3-a7ff-01f464e0362d;762593.880400002;6446011.8365;3.795928832429217;45.11054405349686;45.1105440535,3.79592883243;45.1105440535,3.79592883243;"{""type"": ""Point"", ""coordinates"": [3.795928832429216, 45.110544053477575]}"
39354;;;701000;1;294+693;e8edeadc-6667-11e3-a7ff-01f464e0362d;658461.4138000011;6370526.543299999;2.478138920918693;44.43255048374384;44.4325504837,2.47813892092;44.4325504837,2.47813892092;"{""type"": ""Point"", ""coordinates"": [2.478138920918692, 44.432550483722714]}"
66341;;CD 121;850000;1;391+685;e5ad2a88-6667-11e3-a7ff-01f464e0362d;912338.8062999994;6657116.324700002;5.794000163108495;46.98044803487195;46.9804480349,5.79400016311;46.9804480349,5.79400016311;"{""type"": ""Point"", ""coordinates"": [5.794000163108495, 46.98044803485806]}"
44496;Ouvrage 19;Route de La Voulte;830000;1;632+995;e69f55fa-6667-11e3-a7ff-01f464e0362d;845453.2634999976;6411781.866700001;4.839139004921789;44.78993937844776;44.7899393784,4.83913900492;44.7899393784,4.83913900492;"{""type"": ""Point"", ""coordinates"": [4.839139004921788, 44.78993937842759]}"
29568;;Voie de Bury;001000;1;142+541;e60cb802-6667-11e3-a7ff-01f464e0362d;766089.5653999969;6819532.3418999985;3.894157097914002;48.472687183988924;48.472687184,3.89415709791;48.472687184,3.89415709791;"{""type"": ""Point"", ""coordinates"": [3.894157097914002, 48.47268718396488]}"
45588;;;709000;1;397+856;e680843a-6667-11e3-a7ff-01f464e0362d;685990.5966999978;6536801.616599999;2.81921075495703;45.93076763709676;45.9307676371,2.81921075496;45.9307676371,2.81921075496;"{""type"": ""Point"", ""coordinates"": [2.819210754957029, 45.93076763707978]}"
57336;;CC 1;366000;1;280+846;e68e5f3c-6667-11e3-a7ff-01f464e0362d;419184.59690000117;6912756.808800001;-0.858051205344151;49.25272125490025;49.2527212549,-0.858051205344;49.2527212549,-0.858051205344;"{""type"": ""Point"", ""coordinates"": [-0.858051205344153, 49.25272125488015]}"
55777;des Bourguignons;Rue des Bourguignons;340000;1;005+650;e600e8d8-6667-11e3-a7ff-01f464e0362d;646661.9844999984;6868233.467099998;2.272281567425021;48.91188342288968;48.9118834229,2.27228156743;48.9118834229,2.27228156743;"{""type"": ""Point"", ""coordinates"": [2.27228156742502, 48.9118834228679]}"
60880;;de Chalindrey à Bussière;843000;1;389+573;e96e75d6-6667-11e3-a7ff-01f464e0362d;883019.7927000001;6747340.1635;5.44522846985128;47.80094981990296;47.8009498199,5.44522846985;47.8009498199,5.44522846985;"{""type"": ""Point"", ""coordinates"": [5.445228469851281, 47.80094981987532]}"
45249;;;695000;1;381+259;e68cd918-6667-11e3-a7ff-01f464e0362d;660388.5430999994;6540638.982799999;2.488505575978951;45.964311964965646;45.964311965,2.48850557598;45.9643119649,2.48850557598;"{""type"": ""Point"", ""coordinates"": [2.48850557597895, 45.96431196494878]}"
54235;Pont n°1259;CR 4;226000;1;027+292;e5ad6a70-6667-11e3-a7ff-01f464e0362d;680364.0996000022;6892325.066799998;2.730970685498159;49.13042030345579;49.1304203035,2.7309706855;49.1304203034,2.7309706855;"{""type"": ""Point"", ""coordinates"": [2.730970685498158, 49.1304203034351]}"
171361;;RD93;005000;1;340+952;3a56440c-2e3d-11e6-97ff-012c64e0362d;987486.5920000002;6863495.046500001;6.916018407357326;48.807357276879195;48.8073572769,6.91601840736;48.8073572769,6.91601840736;"{""type"": ""Point"", ""coordinates"": [6.916018407357328, 48.80735727685687]}"
46525;;34;762000;1;239+780;e562475c-6667-11e3-a7ff-01f464e0362d;744043.9474999979;6699469.3235;3.583893895871127;47.394100924524196;47.3941009245,3.58389389587;47.3941009245,3.58389389587;"{""type"": ""Point"", ""coordinates"": [3.583893895871126, 47.3941009244943]}"
64191;;;111000;1;028+683;e85af2ae-6667-11e3-a7ff-01f464e0362d;1031927.5245999992;6831187.525699999;7.495121746507172;48.49588754628657;48.4958875463,7.49512174651;48.4958875463,7.49512174651;"{""type"": ""Point"", ""coordinates"": [7.495121746507173, 48.49588754626263]}"
173361;PRO HL 2294-1 - Le Journaud;Le Journaud;566000;1;229+482;1fd46c56-51eb-11e7-95ff-01a864e0362d;466477.30170000345;6485717.767900001;0.012796307921144;45.431131211275414;45.4311312113,0.0127963079211;45.4311312113,0.0127963079211;"{""type"": ""Point"", ""coordinates"": [0.012796307921142, 45.43113121125702]}"
53932;Pont route  en X sous la RN 34;RN 34 et RN 371;070000;1;027+184;e8b8a13c-6667-11e3-a7ff-01f464e0362d;678120.1106000021;6864701.749899998;2.701656260704375;48.88196169920075;48.8819616992,2.7016562607;48.8819616992,2.7016562607;"{""type"": ""Point"", ""coordinates"": [2.701656260704374, 48.88196169917881]}"
131985;du Gros Chêne;chemin communal;420000;1;459+194;e943780e-6667-11e3-a7ff-01f464e0362d;288000.83889999986;6832123.6776;-2.577130563762797;48.45838060160824;48.4583806016,-2.57713056376;48.4583806016,-2.57713056376;"{""type"": ""Point"", ""coordinates"": [-2.577130563762801, 48.45838060158411]}"
50217;Grand Pont-Preuilly;RN 10;574000;1;006+060;e88f35a8-6667-11e3-a7ff-01f464e0362d;497869.5609000027;6618156.153499998;0.357370522548548;46.63302631623613;46.6330263162,0.357370522549;46.6330263162,0.357370522549;"{""type"": ""Point"", ""coordinates"": [0.357370522548546, 46.63302631622121]}"
66568;;;852000;1;437+969;e6a210d8-6667-11e3-a7ff-01f464e0362d;953559.8518999964;6700264.900699999;6.359942891696008;47.3541583361796;47.3541583362,6.3599428917;47.3541583361,6.3599428917;"{""type"": ""Point"", ""coordinates"": [6.359942891696009, 47.35415833614949]}"
60150;;Chemin rural à Bermering;140000;1;106+379;e7236602-6667-11e3-a7ff-01f464e0362d;970360.7741999999;6875610.173500001;6.69079546929903;48.9235996118052;48.9235996118,6.6907954693;48.9235996118,6.6907954693;"{""type"": ""Point"", ""coordinates"": [6.69079546929903, 48.92359961178347]}"
114421;;RD 405;005000;1;032+600;e58e074c-6667-11e3-a7ff-01f464e0362d;698536.5588999987;6881286.7126;2.979987806199512;49.03147003366085;49.0314700337,2.9799878062;49.0314700336,2.9799878062;"{""type"": ""Point"", ""coordinates"": [2.979987806199512, 49.03147003363966]}"
171342;;PGF + débardage;005000;1;300+767;3a560a54-2e3d-11e6-97ff-012c64e0362d;951393.0671999976;6878350.48;6.433824466420686;48.95590922856106;48.9559092286,6.43382446642;48.9559092285,6.43382446642;"{""type"": ""Point"", ""coordinates"": [6.433824466420687, 48.95590922853949]}"
63401;;CHEMIN DU PONT DE SERANE;810000;1;071+013;e57aebe6-6667-11e3-a7ff-01f464e0362d;775195.8672999963;6282444.465500001;3.93162083620287;43.63705329965946;43.6370532997,3.9316208362;43.6370532996,3.9316208362;"{""type"": ""Point"", ""coordinates"": [3.931620836202869, 43.63705329963629]}"
44123;;CD 51;830000;1;502+523;e71b0bb6-6667-11e3-a7ff-01f464e0362d;842819.4178000018;6524295.050500002;4.838974342727846;45.80331489169264;45.8033148917,4.83897434273;45.8033148917,4.83897434273;"{""type"": ""Point"", ""coordinates"": [4.838974342727845, 45.803314891675306]}"
133904;A 20;;590000;2;307+500;e9abd0da-6667-11e3-a7ff-01f464e0362d;585282.6550000012;6601406.733399998;1.503968684534289;46.502881235115204;46.5028812351,1.50396868453;46.5028812351,1.50396868453;"{""type"": ""Point"", ""coordinates"": [1.503968684534288, 46.5028812350999]}"
32087;;;713000;1;402+645;e6bdd82e-6667-11e3-a7ff-01f464e0362d;579240.7894999981;6530391.105700001;1.443450420058058;45.86246756671612;45.8624675667,1.44345042006;45.8624675667,1.44345042006;"{""type"": ""Point"", ""coordinates"": [1.443450420058057, 45.86246756669896]}"
59722;dit de Bellevue;des Ascencements;070000;1;389+660;e99d3dc2-6667-11e3-a7ff-01f464e0362d;962307.3025000021;6837910.097199999;6.55783324758871;48.58820568132749;48.5882056813,6.55783324759;48.5882056813,6.55783324759;"{""type"": ""Point"", ""coordinates"": [6.557833247588711, 48.588205681304046]}"
55561;de Gomer-Fontaine;;330000;2;063+481;e67cda40-6667-11e3-a7ff-01f464e0362d;615798.9570999965;6908854.893399999;1.84313079401104;49.273782741037145;49.273782741,1.84313079401;49.273782741,1.84313079401;"{""type"": ""Point"", ""coordinates"": [1.843130794011038, 49.27378274101715]}"
53494;Station la maison;;980000;1;016+638;e57a92ae-6667-11e3-a7ff-01f464e0362d;652809.8370999992;6858117.620999999;2.357279346290864;48.82139352552502;48.8213935255,2.35727934629;48.8213935255,2.35727934629;"{""type"": ""Point"", ""coordinates"": [2.357279346290863, 48.821393525502764]}"
37130;;Chemin rural Villechauve;550000;1;200+243;e562771e-6667-11e3-a7ff-01f464e0362d;543687.5380999967;6728242.040899999;0.918139477816025;47.63601546109049;47.6360154611,0.918139477816;47.6360154611,0.918139477816;"{""type"": ""Point"", ""coordinates"": [0.918139477816023, 47.63601546106195]}"
179393;;;915000;2;330+965;b460975a-7565-11e8-bcff-010464e0362d;982835.8953000009;6412599.583999999;6.574902242815179;44.75490039187153;44.7549003919,6.57490224282;44.7549003919,6.57490224282;"{""type"": ""Point"", ""coordinates"": [6.574902242815179, 44.75490039185125]}"
64900;;CD 56;161000;1;020+780;e90c0cc6-6667-11e3-a7ff-01f464e0362d;1028210.7236000001;6873128.519499999;7.477064413633955;48.87441708330268;48.8744170833,7.47706441363;48.8744170833,7.47706441363;"{""type"": ""Point"", ""coordinates"": [7.477064413633957, 48.87441708328071]}"
39678;13 A;Chemin de Montredon;718000;1;391+405;e6a27bfe-6667-11e3-a7ff-01f464e0362d;578385.0826999992;6283698.9956;1.493098060104614;43.641891054439704;43.6418910544,1.4930980601;43.6418910544,1.4930980601;"{""type"": ""Point"", ""coordinates"": [1.493098060104613, 43.64189105441654]}"
56198;de la RN 314;RN 314;975000;1;009+840;e9a274fa-6667-11e3-a7ff-01f464e0362d;642324.2971000001;6867055.2793999985;2.213264153274671;48.90091463109271;48.9009146311,2.21326415327;48.9009146311,2.21326415327;"{""type"": ""Point"", ""coordinates"": [2.21326415327467, 48.90091463107086]}"
51695;de Croix-d'Hins;;655000;1;025+153;e659b26c-6667-11e3-a7ff-01f464e0362d;397722.0817999989;6408362.273800001;-0.81768143251966;44.70860314926682;44.7086031493,-0.81768143252;44.7086031492,-0.81768143252;"{""type"": ""Point"", ""coordinates"": [-0.817681432519662, 44.70860314924643]}"
46611;du Perron;;784000;1;010+541;e89c9034-6667-11e3-a7ff-01f464e0362d;717927.7769000009;6521046.498500001;3.230760835077942;45.78880262492262;45.7888026249,3.23076083508;45.7888026249,3.23076083508;"{""type"": ""Point"", ""coordinates"": [3.230760835077942, 45.78880262490524]}"
46169;des Pontillon;;722000;1;701+064;e63dd840-6667-11e3-a7ff-01f464e0362d;702387.1589000002;6443954.378899999;3.030345514448815;45.094855090883925;45.0948550909,3.03034551445;45.0948550909,3.03034551445;"{""type"": ""Point"", ""coordinates"": [3.030345514448814, 45.09485509086459]}"
33093;;Autoroute (entrée sud Valenciennes);253000;1;048+998;e96a9788-6667-11e3-a7ff-01f464e0362d;737002.3781000003;7028177.353500001;3.519198733688989;50.35022698274663;50.3502269827,3.51919873369;50.3502269827,3.51919873369;"{""type"": ""Point"", ""coordinates"": [3.519198733688989, 50.35022698273169]}"
57312;aux Vaches;Chemin d'exploitation;366000;1;265+492;e6015954-6667-11e3-a7ff-01f464e0362d;433274.2619000003;6911941.712400001;-0.664242740381015;49.251432968207645;49.2514329682,-0.664242740381;49.2514329682,-0.664242740381;"{""type"": ""Point"", ""coordinates"": [-0.664242740381018, 49.25143296818755]}"
88305;PRO 11245;RD 176;752000;1;508+229;e56ecd00-6667-11e3-a7ff-01f464e0362d;858271.0907000005;6422021.9958;5.004429431167327;44.87929861881325;44.8792986188,5.00442943117;44.8792986188,5.00442943117;"{""type"": ""Point"", ""coordinates"": [5.004429431167326, 44.87929861879333]}"
45592;;;709000;1;401+620;e5ac5624-6667-11e3-a7ff-01f464e0362d;689293.298299998;6535868.7148;2.86185258508872;45.922427003237;45.9224270032,2.86185258509;45.9224270032,2.86185258509;"{""type"": ""Point"", ""coordinates"": [2.861852585088719, 45.922427003220015]}"
69146;;;905000;2;408+050;e66efbe0-6667-11e3-a7ff-01f464e0362d;897561.7220999971;6272497.287599999;5.44316187155134;43.52404283974736;43.5240428397,5.44316187155;43.5240428397,5.44316187155;"{""type"": ""Point"", ""coordinates"": [5.443161871551339, 43.524042839723904]}"
