GUID;IDRESEAU;CODE_LIGNE;LIB_LIGNE;PK;LIBELLE;RG_TRONCON;IDGAIA;X_L93;Y_L93;X_WGS84;Y_WGS84;C_GEO;Geo Point;Geo Shape
1441BE3E666811E38CFF01F464E0362D;29152;420000;Ligne de Paris-Montparnasse à Brest;369+460;Cesson;1;1441be3e-6668-11e3-8cff-01f464e0362d;356174.96920000017;6788851.544199999;-1.6223557649255;48.109438380681894;48.1094383807,-1.62235576493;48.1094383807,-1.62235576493;"{""type"": ""Point"", ""coordinates"": [-1.622355764925504, 48.10943838065592]}"
14400E74666811E38CFF01F464E0362D;85239;650000;Ligne de Toulouse à Bayonne;120+012;Lannemezan;1;14400e74-6668-11e3-8cff-01f464e0362d;487691.16120000184;6227376.581500001;0.393011163684192;43.11411277691809;43.1141127769,0.393011163684;43.1141127769,0.393011163684;"{""type"": ""Point"", ""coordinates"": [0.393011163684192, 43.11411277689366]}"
1441641E666811E38CFF01F464E0362D;29138;570000;Ligne de Paris-Austerlitz à Bordeaux-St-Jean;013+485;La Plaine;1;1441641e-6668-11e3-8cff-01f464e0362d;657622.4213000014;6847801.9362;2.423848450914885;48.72895253810178;48.7289525381,2.42384845091;48.7289525381,2.42384845091;"{""type"": ""Point"", ""coordinates"": [2.423848450914885, 48.728952538079064]}"
144042DA666811E38CFF01F464E0362D;29164;420000;Ligne de Paris-Montparnasse à Brest;178+036;SCEAUX BOËSSE;1;144042da-6668-11e3-8cff-01f464e0362d;519398.63650000095;6783088.7531;0.572383241553103;48.12318071166456;48.1231807117,0.572383241553;48.1231807116,0.572383241553;"{""type"": ""Point"", ""coordinates"": [0.572383241553101, 48.12318071163866]}"
14417B16666811E38CFF01F464E0362D;29404;750000;Ligne de Moret-Veneux-les-Sablons à Lyon-Perrache;554+326;La Saulaie;1;14417b16-6668-11e3-8cff-01f464e0362d;841351.8126000017;6514027.616599999;4.81704214030236;45.711188543845736;45.7111885438,4.8170421403;45.7111885438,4.8170421403;"{""type"": ""Point"", ""coordinates"": [4.817042140302358, 45.71118854382815]}"
14422404666811E38CFF01F464E0362D;29406;830000;Ligne de Paris-Lyon à Marseille-St-Charles;500+340;Les Grands-Violets;1;14422404-6668-11e3-8cff-01f464e0362d;843476.3685000017;6526343.1162;4.848047389991139;45.821614404796776;45.8216144048,4.84804738999;45.8216144048,4.84804738999;"{""type"": ""Point"", ""coordinates"": [4.84804738999114, 45.821614404779496]}"
1443BAD6666811E38CFF01F464E0362D;29533;810000;Ligne de Tarascon à Sète-Ville;089+319;Mireval;1;1443bad6-6668-11e3-8cff-01f464e0362d;765602.9685000032;6268128.895199999;3.810959498019749;43.509209568928476;43.5092095689,3.81095949802;43.5092095689,3.81095949802;"{""type"": ""Point"", ""coordinates"": [3.810959498019749, 43.50920956890499]}"
1444984E666811E38CFF01F464E0362D;136504;856000;Ligne de Besançon-Viotte à Vesoul;409+001;Besancon - Quatrouillots;1;1444984e-6668-11e3-8cff-01f464e0362d;927007.0680000037;6689656.7157000005;6.003105770985743;47.26836557773109;47.2683655777,6.00310577099;47.2683655777,6.00310577099;"{""type"": ""Point"", ""coordinates"": [6.003105770985744, 47.268365577700514]}"
31C9355EAB4611E680FF013864E0362D;172065;566000;Ligne SEA-Atlantique (LGV);127+750;Rom;1;31c9355e-ab46-11e6-80ff-013864e0362d;480334.57559999824;6584536.985399999;0.144202564438026;46.324988810302514;46.3249888103,0.144202564438;46.3249888103,0.144202564438;"{""type"": ""Point"", ""coordinates"": [0.144202564438024, 46.32498881028671]}"
1441624E666811E38CFF01F464E0362D;85247;650000;Ligne de Toulouse à Bayonne;018+190;Marclan;1;1441624e-6668-11e3-8cff-01f464e0362d;565164.0122999996;6266630.372699998;1.33378736522096;43.48595861358238;43.4859586136,1.33378736522;43.4859586136,1.33378736522;"{""type"": ""Point"", ""coordinates"": [1.333787365220958, 43.48595861355886]}"
1442D334666811E38CFF01F464E0362D;131384;132000;Ligne de Lutterbach à Rond point Stricker;000+882;Lutterbach - Acqueduc;1;1442d334-6668-11e3-8cff-01f464e0362d;1020695.0376000032;6748196.9331;7.282421129688601;47.75588011975309;47.7558801198,7.28242112969;47.7558801197,7.28242112969;"{""type"": ""Point"", ""coordinates"": [7.282421129688601, 47.7558801197252]}"
1442D172666811E38CFF01F464E0362D;131379;884000;Ligne de Bourg-en-Bresse à Bellegarde;025+982;Cize;1;1442d172-6668-11e3-8cff-01f464e0362d;889671.1855999976;6570517.6437;5.460447831649002;46.20790928783977;46.2079092878,5.46044783165;46.2079092878,5.46044783165;"{""type"": ""Point"", ""coordinates"": [5.460447831649001, 46.2079092878236]}"
14444CEC666811E38CFF01F464E0362D;29185;570000;Ligne de Paris-Austerlitz à Bordeaux-St-Jean;452+636;Rabion;3;14444cec-6668-11e3-8cff-01f464e0362d;476463.2631999999;6508304.5337000005;0.129924202155438;45.637712834584235;45.6377128346,0.129924202155;45.6377128346,0.129924202155;"{""type"": ""Point"", ""coordinates"": [0.129924202155436, 45.637712834566436]}"
1444511C666811E38CFF01F464E0362D;29176;570000;Ligne de Paris-Austerlitz à Bordeaux-St-Jean;510+954;La Mane;3;1444511c-6668-11e3-8cff-01f464e0362d;463583.7054999992;6458133.806699999;-0.010735309526336;45.18194440287268;45.1819444029,-0.0107353095263;45.1819444029,-0.0107353095263;"{""type"": ""Point"", ""coordinates"": [-0.010735309526337, 45.18194440285358]}"
1440752A666811E38CFF01F464E0362D;29117;420000;Ligne de Paris-Montparnasse à Brest;002+100;Ouest-Ceinture;1;1440752a-6668-11e3-8cff-01f464e0362d;648988.7254000008;6858951.985199999;2.305139150697575;48.82860602175407;48.8286060218,2.3051391507;48.8286060217,2.3051391507;"{""type"": ""Point"", ""coordinates"": [2.305139150697574, 48.828606021731844]}"
85C58524DFBC11E3A8FF01A464E0362D;157634;775000;Ligne de Paray-le-Monial à Givors-Canal;122+500;Chaponost;1;85c58524-dfbc-11e3-a8ff-01a464e0362d;837235.377700001;6512331.9542;4.763657495973779;45.69676365940891;45.6967636594,4.76365749597;45.6967636594,4.76365749597;"{""type"": ""Point"", ""coordinates"": [4.763657495973779, 45.69676365939129]}"
14423002666811E38CFF01F464E0362D;85285;672000;Ligne de Portet-St-Simon à Puigcerda (frontière);081+265;Foix;1;14423002-6668-11e3-8cff-01f464e0362d;586259.5539000034;6209728.488899998;1.606817168910642;42.97788854861154;42.9778885486,1.60681716891;42.9778885486,1.60681716891;"{""type"": ""Point"", ""coordinates"": [1.606817168910641, 42.977888548586805]}"
144085B4666811E38CFF01F464E0362D;128078;798000;Ligne de St-Georges-d'Aurac à St-Étienne-Châteaucreux;126+095;Chambon-Feugerolles;1;144085b4-6668-11e3-8cff-01f464e0362d;802963.7947999984;6477989.438999999;4.315962964618826;45.39359444552045;45.3935944455,4.31596296462;45.3935944455,4.31596296462;"{""type"": ""Point"", ""coordinates"": [4.315962964618826, 45.39359444550195]}"
14445D2E666811E38CFF01F464E0362D;29245;590000;Ligne des Aubrais-Orléans à Montauban-Ville-Bourbon;328+424;Bonichaud;2;14445d2e-6668-11e3-8cff-01f464e0362d;587479.1238999963;6583550.8145;1.536920352725502;46.34249452238864;46.3424945224,1.53692035273;46.3424945224,1.53692035273;"{""type"": ""Point"", ""coordinates"": [1.536920352725501, 46.34249452237288]}"
1444269A666811E38CFF01F464E0362D;29449;900000;Ligne de Culoz à Modane (frontière);186+929;Épierre;1;1444269a-6668-11e3-8cff-01f464e0362d;956980.0447999984;6488011.8642;6.288158667364982;45.44338126781741;45.4433812678,6.28815866736;45.4433812678,6.28815866736;"{""type"": ""Point"", ""coordinates"": [6.288158667364982, 45.443381267799055]}"
144424C4666811E38CFF01F464E0362D;85304;640000;Ligne de Bordeaux-St-Jean à Sète-Ville;209+780;La Miroulette;1;144424c4-6668-11e3-8cff-01f464e0362d;565356.1745999977;6322031.7842999995;1.321611625158266;43.98440888629997;43.9844088863,1.32161162516;43.9844088863,1.32161162516;"{""type"": ""Point"", ""coordinates"": [1.321611625158265, 43.984408886277656]}"
14442AE8666811E38CFF01F464E0362D;29462;892000;Ligne de Longeray-Léaz au Bouveret;199+239;Marclaz;1;14442ae8-6668-11e3-8cff-01f464e0362d;965287.4438999966;6589024.099199999;6.450772358338819;46.34896089270685;46.3489608927,6.45077235834;46.3489608927,6.45077235834;"{""type"": ""Point"", ""coordinates"": [6.450772358338819, 46.34896089269111]}"
143FCB10666811E38CFF01F464E0362D;29516;640000;Ligne de Bordeaux-St-Jean à Sète-Ville;364+396;Capendu;1;143fcb10-6668-11e3-8cff-01f464e0362d;663396.3404999971;6232006.838399999;2.550052674012195;43.18634860930971;43.1863486093,2.55005267401;43.1863486093,2.55005267401;"{""type"": ""Point"", ""coordinates"": [2.550052674012195, 43.18634860928545]}"
1442EDBC666811E38CFF01F464E0362D;29354;830000;Ligne de Paris-Lyon à Marseille-St-Charles;420+850;Fleurville;1;1442edbc-6668-11e3-8cff-01f464e0362d;845070.1957999989;6597583.512699999;4.890534463462933;46.46260222580676;46.4626022258,4.89053446346;46.4626022258,4.89053446346;"{""type"": ""Point"", ""coordinates"": [4.890534463462932, 46.462602225791336]}"
14415288666811E38CFF01F464E0362D;29106;340000;Ligne de Paris-St-Lazare au Havre;004+402;Asnières;1;14415288-6668-11e3-8cff-01f464e0362d;647616.3611999974;6867436.817600001;2.28540027147472;48.904798005425505;48.9047980054,2.28540027147;48.9047980054,2.28540027147;"{""type"": ""Point"", ""coordinates"": [2.285400271474719, 48.90479800540368]}"
143FD664666811E38CFF01F464E0362D;85244;650000;Ligne de Toulouse à Bayonne;176+155;Lourdes;1;143fd664-6668-11e3-8cff-01f464e0362d;452923.876699999;6227228.381900001;-0.03344399498589;43.101614410328935;43.1016144103,-0.0334439949859;43.1016144103,-0.0334439949859;"{""type"": ""Point"", ""coordinates"": [-0.033443994985891, 43.10161441030449]}"
1442F326666811E38CFF01F464E0362D;29350;830000;Ligne de Paris-Lyon à Marseille-St-Charles;445+104;Crèches;1;1442f326-6668-11e3-8cff-01f464e0362d;837950.9166999981;6575064.118799999;4.791134049013148;46.26137174903886;46.261371749,4.79113404901;46.261371749,4.79113404901;"{""type"": ""Point"", ""coordinates"": [4.791134049013149, 46.26137174902286]}"
1443711A666811E38CFF01F464E0362D;29547;677000;Ligne de Narbonne à Port-Bou (frontière);506+406;Terrimbo;1;1443711a-6668-11e3-8cff-01f464e0362d;712952.9287;6150884.866900001;3.157238548196327;42.457723500715765;42.4577235007,3.1572385482;42.4577235007,3.1572385482;"{""type"": ""Point"", ""coordinates"": [3.157238548196326, 42.457723500689916]}"
14411088666811E38CFF01F464E0362D;29184;570000;Ligne de Paris-Austerlitz à Bordeaux-St-Jean;544+645;Pomerol;3;14411088-6668-11e3-8cff-01f464e0362d;445158.0790999979;6431811.096500002;-0.231419555541019;44.9385668372707;44.9385668373,-0.231419555541;44.9385668373,-0.231419555541;"{""type"": ""Point"", ""coordinates"": [-0.23141955554102, 44.938566837250924]}"
144470EE666811E38CFF01F464E0362D;29442;890000;Ligne de Lyon-Perrache à Genève (frontière);052+880;Bettant;1;144470ee-6668-11e3-8cff-01f464e0362d;882688.8630999997;6541748.927299999;5.358782325138693;45.95088902794452;45.9508890279,5.35878232514;45.9508890279,5.35878232514;"{""type"": ""Point"", ""coordinates"": [5.358782325138693, 45.95088902792763]}"
14436A08666811E38CFF01F464E0362D;29460;900000;Ligne de Culoz à Modane (frontière);240+324;Les Terres-Froides;1;14436a08-6668-11e3-8cff-01f464e0362d;988021.1118000001;6461762.960900001;6.669202436423537;45.19494446095208;45.194944461,6.66920243642;45.1949444609,6.66920243642;"{""type"": ""Point"", ""coordinates"": [6.669202436423538, 45.19494446093302]}"
14423FAA666811E38CFF01F464E0362D;29076;115000;Ligne de Strasbourg-Ville à St-Louis;113+004;Rixheim;1;14423faa-6668-11e3-8cff-01f464e0362d;1028883.4998999983;6748390.237100001;7.391687139223806;47.75357136038444;47.7535713604,7.39168713922;47.7535713604,7.39168713922;"{""type"": ""Point"", ""coordinates"": [7.391687139223807, 47.753571360356545]}"
1440A1B6666811E38CFF01F464E0362D;29285;570000;Ligne de Paris-Austerlitz à Bordeaux-St-Jean;114+760;Saran;1;1440a1b6-6668-11e3-8cff-01f464e0362d;617190.950000003;6762957.0572;1.890419253424281;47.96176720505718;47.9617672051,1.89041925342;47.961767205,1.89041925342;"{""type"": ""Point"", ""coordinates"": [1.89041925342428, 47.96176720503042]}"
14412A5E666811E38CFF01F464E0362D;29198;640000;Ligne de Bordeaux-St-Jean à Sète-Ville;077+600;Girouflat;1;14412a5e-6668-11e3-8cff-01f464e0362d;473935.39360000193;6382938.520500001;0.155455865241616;44.50886012587974;44.5088601259,0.155455865242;44.5088601259,0.155455865242;"{""type"": ""Point"", ""coordinates"": [0.155455865241614, 44.50886012585881]}"
14419BAC666811E38CFF01F464E0362D;29177;570000;Ligne de Paris-Austerlitz à Bordeaux-St-Jean;419+072;Luxé;3;14419bac-6668-11e3-8cff-01f464e0362d;476432.1199999973;6537153.577799998;0.11600216819821;45.89731241602748;45.897312416,0.116002168198;45.897312416,0.116002168198;"{""type"": ""Point"", ""coordinates"": [0.116002168198208, 45.897312416010415]}"
1443A372666811E38CFF01F464E0362D;85286;672000;Ligne de Portet-St-Simon à Puigcerda (frontière);144+270;L'Hospitalet;1;1443a372-6668-11e3-8cff-01f464e0362d;601208.8033000007;6166101.266199999;1.798030484310489;42.58786735597324;42.587867356,1.79803048431;42.5878673559,1.79803048431;"{""type"": ""Point"", ""coordinates"": [1.798030484310488, 42.58786735594766]}"
1443D370666811E38CFF01F464E0362D;29071;115000;Ligne de Strasbourg-Ville à St-Louis;063+595;Colmar;1;1443d370-6668-11e3-8cff-01f464e0362d;1023786.3348999992;6785783.626800001;7.351248797552704;48.092116737287746;48.0921167373,7.35124879755;48.0921167373,7.35124879755;"{""type"": ""Point"", ""coordinates"": [7.351248797552706, 48.092116737261684]}"
1443D76E666811E38CFF01F464E0362D;29334;830000;Ligne de Paris-Lyon à Marseille-St-Charles;140+964;Cézy;1;1443d76e-6668-11e3-8cff-01f464e0362d;725260.8052999973;6765018.570300002;3.338614996206529;47.985067866152924;47.9850678662,3.33861499621;47.9850678661,3.33861499621;"{""type"": ""Point"", ""coordinates"": [3.338614996206528, 47.9850678661263]}"
1443D59A666811E38CFF01F464E0362D;29474;900000;Ligne de Culoz à Modane (frontière);221+454;St-Michel-de-Maurienne;1;1443d59a-6668-11e3-8cff-01f464e0362d;973270.8791000023;6462876.700300001;6.482169348804001;45.21097473788174;45.2109747379,6.4821693488;45.2109747379,6.4821693488;"{""type"": ""Point"", ""coordinates"": [6.482169348804002, 45.21097473786272]}"
144227EE666811E38CFF01F464E0362D;29446;903000;Ligne de St-André-le-Gaz à Chambéry;103+878;Chamoux;1;144227ee-6668-11e3-8cff-01f464e0362d;926250.1752000004;6502984.308699999;5.902373848146795;45.58894444044;45.5889444404,5.90237384815;45.5889444404,5.90237384815;"{""type"": ""Point"", ""coordinates"": [5.902373848146795, 45.588944440422054]}"
1443AFFC666811E38CFF01F464E0362D;152509;679000;Ligne de Perpignan à Villefranche-Vernet-les-Bains;472+960;Le Soler;1;1443affc-6668-11e3-8cff-01f464e0362d;685431.9205000028;6175852.859999999;2.822473408171434;42.68215144356569;42.6821514436,2.82247340817;42.6821514435,2.82247340817;"{""type"": ""Point"", ""coordinates"": [2.822473408171433, 42.682151443540306]}"
1444122A666811E38CFF01F464E0362D;29309;750000;Ligne de Moret-Veneux-les-Sablons à Lyon-Perrache;123+606;Gripoy (25KV);1;1444122a-6668-11e3-8cff-01f464e0362d;682090.8554000035;6761645.814100001;2.760068884281775;47.954958069833744;47.9549580698,2.76006888428;47.9549580698,2.76006888428;"{""type"": ""Point"", ""coordinates"": [2.760068884281774, 47.95495806980694]}"
F5616352052811E7BFFF015064E0362D;172337;408000;Ligne de Connerré à Rennes (LGV);134+661;Le Pertre;1;f5616352-0528-11e7-bfff-015064e0362d;399089.77629999816;6775810.904599998;-1.037534951533167;48.0134303686223;48.0134303686,-1.03753495153;48.0134303686,-1.03753495153;"{""type"": ""Point"", ""coordinates"": [-1.03753495153317, 48.01343036859581]}"
1441CA2C666811E38CFF01F464E0362D;29251;590000;Ligne des Aubrais-Orléans à Montauban-Ville-Bourbon;400+580;Limoges;2;1441ca2c-6668-11e3-8cff-01f464e0362d;566036.2120999992;6528332.0825;1.273879064162413;45.84145878819746;45.8414587882,1.27387906416;45.8414587882,1.27387906416;"{""type"": ""Point"", ""coordinates"": [1.273879064162412, 45.84145878818024]}"
1441C854666811E38CFF01F464E0362D;29218;655000;Ligne de Bordeaux-St-Jean à Irun;171+622;St-Vincent-de-Tyrosse;1;1441c854-6668-11e3-8cff-01f464e0362d;353015.509800002;6293766.3182;-1.302467034191661;43.65783807790024;43.6578380779,-1.30246703419;43.6578380779,-1.30246703419;"{""type"": ""Point"", ""coordinates"": [-1.302467034191663, 43.65783807787712]}"
1440F186666811E38CFF01F464E0362D;29227;570000;Ligne de Paris-Austerlitz à Bordeaux-St-Jean;296+979;Ingrandes;3;1440f186-6668-11e3-8cff-01f464e0362d;514888.1572000012;6644440.6559999995;0.569147661610713;46.87449248560466;46.8744924856,0.569147661611;46.8744924856,0.569147661611;"{""type"": ""Point"", ""coordinates"": [0.569147661610711, 46.874492485590466]}"
1440B1F0666811E38CFF01F464E0362D;29278;570000;Ligne de Paris-Austerlitz à Bordeaux-St-Jean;258+515;La Godinière;3;1440b1f0-6668-11e3-8cff-01f464e0362d;520823.6068999991;6680325.936000001;0.632921411800966;47.199051604354814;47.1990516044,0.632921411801;47.1990516043,0.632921411801;"{""type"": ""Point"", ""coordinates"": [0.632921411800964, 47.19905160432384]}"
14431A94666811E38CFF01F464E0362D;152392;775000;Ligne de Paray-le-Monial à Givors-Canal;113+280;Tassin;1;14431a94-6668-11e3-8cff-01f464e0362d;836212.6763999984;6519880.4899;4.752671626954387;45.76492542566295;45.7649254257,4.75267162695;45.7649254256,4.75267162695;"{""type"": ""Point"", ""coordinates"": [4.752671626954386, 45.764925425645515]}"
14409480666811E38CFF01F464E0362D;136790;690000;Ligne de Vierzon à Saincaize;236+391;Les Porteaux;1;14409480-6668-11e3-8cff-01f464e0362d;657650.9474000037;6666103.0759;2.441702153221454;47.09383641314307;47.0938364131,2.44170215322;47.0938364131,2.44170215322;"{""type"": ""Point"", ""coordinates"": [2.441702153221453, 47.0938364131295]}"
14439D7E666811E38CFF01F464E0362D;29524;722000;Ligne de Béziers à Neussargues;490+065;Joncels;1;14439d7e-6668-11e3-8cff-01f464e0362d;715773.7304000035;6293067.1175;3.195759736771918;43.73645328421272;43.7364532842,3.19575973677;43.7364532842,3.19575973677;"{""type"": ""Point"", ""coordinates"": [3.195759736771918, 43.73645328418979]}"
144083DA666811E38CFF01F464E0362D;29215;655000;Ligne de Bordeaux-St-Jean à Irun;199+800;Mousserolles;1;144083da-6668-11e3-8cff-01f464e0362d;338439.65160000324;6275361.133499999;-1.469917475704581;43.485212424162945;43.4852124242,-1.4699174757;43.4852124241,-1.4699174757;"{""type"": ""Point"", ""coordinates"": [-1.469917475704582, 43.485212424139384]}"
1440B4C0666811E38CFF01F464E0362D;29277;570000;Ligne de Paris-Austerlitz à Bordeaux-St-Jean;211+398;La Commanderie;2;1440b4c0-6668-11e3-8cff-01f464e0362d;548529.9389000013;6704718.071699999;0.990576228269551;47.42546555535095;47.4254655554,0.99057622827;47.4254655553,0.99057622827;"{""type"": ""Point"", ""coordinates"": [0.990576228269549, 47.42546555532125]}"
14432682666811E38CFF01F464E0362D;29417;830000;Ligne de Paris-Lyon à Marseille-St-Charles;678+438;Reboul;1;14432682-6668-11e3-8cff-01f464e0362d;836108.6997999996;6369742.377300002;4.709516761776825;44.413463690201525;44.4134636902,4.70951676178;44.4134636902,4.70951676178;"{""type"": ""Point"", ""coordinates"": [4.709516761776825, 44.41346369018033]}"
1441489E666811E38CFF01F464E0362D;29111;366000;Ligne de Mantes-la-Jolie à Cherbourg;137+315;Barquet;1;1441489e-6668-11e3-8cff-01f464e0362d;540305.9654999971;6883592.232000001;0.815908566450284;49.03234228747981;49.0323422875,0.81590856645;49.0323422875,0.81590856645;"{""type"": ""Point"", ""coordinates"": [0.815908566450282, 49.03234228745861]}"
14418B06666811E38CFF01F464E0362D;29204;650000;Ligne de Toulouse à Bayonne;198+967;Coarraze-Nay;1;14418b06-6668-11e3-8cff-01f464e0362d;436312.50930000097;6236848.535100002;-0.242012853483338;43.18213930564737;43.1821393056,-0.242012853483;43.1821393056,-0.242012853483;"{""type"": ""Point"", ""coordinates"": [-0.24201285348334, 43.18213930562312]}"
1443344A666811E38CFF01F464E0362D;29396;830000;Ligne de Paris-Lyon à Marseille-St-Charles;530+711;Chasse-sur-Rhône;1;1443344a-6668-11e3-8cff-01f464e0362d;839744.3728;6500929.920400001;4.792564523862757;45.59360780957807;45.5936078096,4.79256452386;45.5936078096,4.79256452386;"{""type"": ""Point"", ""coordinates"": [4.792564523862756, 45.59360780956015]}"
1440E084666811E38CFF01F464E0362D;29235;590000;Ligne des Aubrais-Orléans à Montauban-Ville-Bourbon;216+608;Mussay;2;1440e084-6668-11e3-8cff-01f464e0362d;627893.2801999971;6669525.1504999995;2.048886317897946;47.12208365922881;47.1220836592,2.0488863179;47.1220836592,2.0488863179;"{""type"": ""Point"", ""coordinates"": [2.048886317897944, 47.122083659215306]}"
14431192666811E38CFF01F464E0362D;29192;584000;Ligne de Ravezies à Pointe-de-Grave;046+393;Pauillac;1;14431192-6668-11e3-8cff-01f464e0362d;405287.72100000083;6463064.868700001;-0.755104732531348;45.20382280173109;45.2038228017,-0.755104732531;45.2038228017,-0.755104732531;"{""type"": ""Point"", ""coordinates"": [-0.75510473253135, 45.20382280171206]}"
14431710666811E38CFF01F464E0362D;85300;834000;Ligne des Angles à Lattes (LGV );022+298;Biscarrat;1;14431710-6668-11e3-8cff-01f464e0362d;824891.9780000001;6306243.908500001;4.552990305854189;43.844151909223676;43.8441519092,4.55299030585;43.8441519092,4.55299030585;"{""type"": ""Point"", ""coordinates"": [4.552990305854189, 43.84415190920101]}"
14427EF2666811E38CFF01F464E0362D;29491;830000;Ligne de Paris-Lyon à Marseille-St-Charles;843+692;Pas-des-Lanciers;1;14427ef2-6668-11e3-8cff-01f464e0362d;882526.4600000009;6259560.585499998;5.252769408595366;43.41172701064295;43.4117270106,5.2527694086;43.4117270106,5.2527694086;"{""type"": ""Point"", ""coordinates"": [5.252769408595365, 43.411727010619224]}"
1442D962666811E38CFF01F464E0362D;29383;871000;Ligne de Franois à Arc-et-Senans;024+410;Liesle;1;1442d962-6668-11e3-8cff-01f464e0362d;912583.7906000018;6664752.599599998;5.800783527168904;47.04907881491509;47.0490788149,5.80078352717;47.0490788149,5.80078352717;"{""type"": ""Point"", ""coordinates"": [5.800783527168904, 47.04907881490139]}"
14414346666811E38CFF01F464E0362D;29114;390000;Ligne de Lisieux à Trouville-Deauville;199+185;Le Croissant;1;14414346-6668-11e3-8cff-01f464e0362d;497734.5393999964;6905699.540399998;0.223471334882264;49.218989764576406;49.2189897646,0.223471334882;49.2189897646,0.223471334882;"{""type"": ""Point"", ""coordinates"": [0.223471334882261, 49.21898976455614]}"
14421E80666811E38CFF01F464E0362D;127964;656000;Ligne de Puyoô à Dax;288+030;Mimbaste;1;14421e80-6668-11e3-8cff-01f464e0362d;379218.6573000029;6291616.9738;-0.976789217973743;43.650879808691826;43.6508798087,-0.976789217974;43.6508798087,-0.976789217974;"{""type"": ""Point"", ""coordinates"": [-0.976789217973744, 43.650879808668684]}"
1440E892666811E38CFF01F464E0362D;29231;570000;Ligne de Paris-Austerlitz à Bordeaux-St-Jean;340+925;St-Benoît;3;1440e892-6668-11e3-8cff-01f464e0362d;495861.53599999845;6608557.006299999;0.33537109002305;46.54603352106297;46.5460335211,0.335371090023;46.546033521,0.335371090023;"{""type"": ""Point"", ""coordinates"": [0.335371090023048, 46.5460335210478]}"
1443C94A666811E38CFF01F464E0362D;29512;640000;Ligne de Bordeaux-St-Jean à Sète-Ville;432+430;Béziers;1;1443c94a-6668-11e3-8cff-01f464e0362d;718387.4737000018;6248435.3489000015;3.226607814164592;43.33483013404067;43.334830134,3.22660781416;43.334830134,3.22660781416;"{""type"": ""Point"", ""coordinates"": [3.226607814164591, 43.33483013401677]}"
1443CCFC666811E38CFF01F464E0362D;85281;669000;Ligne de Villefranche-Vernet-les-Bains à Latour-de-Carol;013+841;Thuès Les Bains;1;1443ccfc-6668-11e3-8cff-01f464e0362d;638223.0138000026;6159101.249899998;2.249148291408249;42.52905782017423;42.5290578202,2.24914829141;42.5290578201,2.24914829141;"{""type"": ""Point"", ""coordinates"": [2.249148291408248, 42.52905782014851]}"
143FDCF0666811E38CFF01F464E0362D;29292;590000;Ligne des Aubrais-Orléans à Montauban-Ville-Bourbon;640+021;Caussade;2;143fdcf0-6668-11e3-8cff-01f464e0362d;582677.3819999993;6341333.610599998;1.533004584146542;44.16120106014571;44.1612010601,1.53300458415;44.1612010601,1.53300458415;"{""type"": ""Point"", ""coordinates"": [1.533004584146541, 44.16120106012385]}"
143FE2FA666811E38CFF01F464E0362D;29061;070000;Ligne de Noisy-le-Sec à Strasbourg-Ville;239+130;Salmompré;1;143fe2fa-6668-11e3-8cff-01f464e0362d;846849.0678000003;6860015.4617;5.000326281844583;48.823459870478956;48.8234598705,5.00032628184;48.8234598705,5.00032628184;"{""type"": ""Point"", ""coordinates"": [5.000326281844583, 48.82345987045673]}"
143FE4DA666811E38CFF01F464E0362D;29121;420000;Ligne de Paris-Montparnasse à Brest;042+090;Marguand;1;143fe4da-6668-11e3-8cff-01f464e0362d;615778.2545000017;6844038.108199999;1.855750371328558;48.69100113058918;48.6910011306,1.85575037133;48.6910011306,1.85575037133;"{""type"": ""Point"", ""coordinates"": [1.855750371328556, 48.69100113056627]}"
1442B5DE666811E38CFF01F464E0362D;29523;677000;Ligne de Narbonne à Port-Bou (frontière);439+675;Fitou;1;1442b5de-6668-11e3-8cff-01f464e0362d;699909.0405000001;6199613.080499999;2.998887486415419;42.895944820765976;42.8959448208,2.99888748642;42.8959448207,2.99888748642;"{""type"": ""Point"", ""coordinates"": [2.998887486415418, 42.89594482074105]}"
14424F6E666811E38CFF01F464E0362D;29190;584000;Ligne de Ravezies à Pointe-de-Grave;020+165;Labarde;1;14424f6e-6668-11e3-8cff-01f464e0362d;413676.72410000116;6442395.2315;-0.6362498009192;45.02145091472505;45.0214509147,-0.636249800919;45.0214509147,-0.636249800919;"{""type"": ""Point"", ""coordinates"": [-0.636249800919202, 45.021450914705525]}"
144019BA666811E38CFF01F464E0362D;85296;900000;Ligne de Culoz à Modane (frontière);150+583;Montmélian;1;144019ba-6668-11e3-8cff-01f464e0362d;937305.990199998;6494001.266899999;6.039628856295303;45.50436697030313;45.5043669703,6.0396288563;45.5043669703,6.0396288563;"{""type"": ""Point"", ""coordinates"": [6.039628856295304, 45.504366970284956]}"
1442BB5A666811E38CFF01F464E0362D;29069;218000;Ligne de Baroncourt à Audun-le-Roman;007+512;Joudreville;1;1442bb5a-6668-11e3-8cff-01f464e0362d;901970.9676999971;6914733.971900001;5.776848919260572;49.30024957069549;49.3002495707,5.77684891926;49.3002495707,5.77684891926;"{""type"": ""Point"", ""coordinates"": [5.776848919260574, 49.30024957067563]}"
14424DA0666811E38CFF01F464E0362D;29051;070000;Ligne de Noisy-le-Sec à Strasbourg-Ville;041+878;Villenoy;1;14424da0-6668-11e3-8cff-01f464e0362d;689952.0521000028;6870924.6614000015;2.862843070412956;48.93821615430401;48.9382161543,2.86284307041;48.9382161543,2.86284307041;"{""type"": ""Point"", ""coordinates"": [2.862843070412955, 48.93821615428236]}"
