IDRESEAU;LIBELLE;CODE_LIGNE;LONGUEUR;OBSTACLE;RG_TRONCON;PK;IDGAIA;X_L93;Y_L93;X_WGS84;Y_WGS84;C_GEO;Geo Point;Geo Shape
41120;Tranchée couverte Villecresnes;752100;2793;Autre cas;1;007+633;e6815726-6667-11e3-a7ff-01f464e0362d;663809.7434;6848267.839400001;2.507927399809638;48.733519291283486;48.7335192913,2.50792739981;48.7335192913,2.50792739981;"{""type"": ""Point"", ""coordinates"": [2.507927399809637, 48.733519291260784]}"
32351;Mons;716000;160;Gabarit à 2 voies;1;604+196;e5efa01a-6667-11e3-a7ff-01f464e0362d;606202.9676999971;6465803.4923;1.803536779961023;45.285193717206944;45.2851937172,1.80353677996;45.2851937172,1.80353677996;"{""type"": ""Point"", ""coordinates"": [1.803536779961022, 45.28519371718815]}"
47271;de la Pinède;790000;162;;1;577+581;e5afb5f4-6667-11e3-a7ff-01f464e0362d;763668.5947000012;6408398.0088;3.804719552033445;44.77180424119032;44.7718042412,3.80471955203;44.7718042412,3.80471955203;"{""type"": ""Point"", ""coordinates"": [3.804719552033444, 44.77180424117011]}"
48005;Croisettes;892000;218;Gabarit à 1 voie;1;221+834;e6cf8cdc-6667-11e3-a7ff-01f464e0362d;984996.8025000021;6596405.291499998;6.711290639059826;46.40731181858884;46.4073118186,6.71129063906;46.4073118186,6.71129063906;"{""type"": ""Point"", ""coordinates"": [6.711290639059826, 46.40731181857326]}"
55762;Batignolles tiangle 2;340000;99;Gabarit à 1 voie;1;002+436;e56f931a-6667-11e3-a7ff-01f464e0362d;649070.0797000006;6866135.872299999;2.305386477851741;48.89321590197149;48.893215902,2.30538647785;48.8932159019,2.30538647785;"{""type"": ""Point"", ""coordinates"": [2.305386477851739, 48.893215901949596]}"
63657;Ajustons;722000;61;;1;612+877;e8808adc-6667-11e3-a7ff-01f464e0362d;719426.3030999973;6376826.467;3.244305831268348;44.4902275628885;44.4902275629,3.24430583127;44.4902275629,3.24430583127;"{""type"": ""Point"", ""coordinates"": [3.244305831268347, 44.49022756286751]}"
69606;Le Gigne;946000;1186;;1;078+591;e67243ba-6667-11e3-a7ff-01f464e0362d;1062066.737499997;6325716.946699999;7.511696298059666;43.93733700475275;43.9373370048,7.51169629806;43.9373370047,7.51169629806;"{""type"": ""Point"", ""coordinates"": [7.511696298059666, 43.937337004730345]}"
180046;Cherbourg;973000;71;;1;008+852;8416774c-be1e-11e8-bfff-014c64e0362d;643947.5133000016;6865739.081700001;2.235578325876867;48.88922214898497;48.889222149,2.23557832588;48.889222149,2.23557832588;"{""type"": ""Point"", ""coordinates"": [2.235578325876865, 48.889222148963064]}"
180042;Viaduc sur le MOIRON;897000;45;;1;087+268;84167906-be1e-11e8-bfff-014c64e0362d;950968.3598999977;6565465.895;6.252118131556452;46.14248603910966;46.1424860391,6.25211813156;46.1424860391,6.25211813156;"{""type"": ""Point"", ""coordinates"": [6.252118131556452, 46.14248603909333]}"
39043;Escalère;667000;287;Gabarit à 1 voie;1;140+103;e5c064ec-6667-11e3-a7ff-01f464e0362d;485842.90339999646;6209464.4772000015;0.377634444033314;42.952554527522885;42.9525545275,0.377634444033;42.9525545275,0.377634444033;"{""type"": ""Point"", ""coordinates"": [0.377634444033313, 42.952554527498094]}"
63836;Truel;790000;253;;1;624+463;e8c0235c-6667-11e3-a7ff-01f464e0362d;773458.1723000035;6373275.777899999;3.923251153588212;44.4546686667118;44.4546686667,3.92325115359;44.4546686667,3.92325115359;"{""type"": ""Point"", ""coordinates"": [3.923251153588212, 44.454668666690715]}"
136460;Tranchée couverte de CERGY - PREFECTURE;326000;2550;;1;032+005;e9c0fec4-6667-11e3-a7ff-01f464e0362d;633306.423299998;6881688.418000001;2.087958982463732;49.03162038293073;49.0316203829,2.08795898246;49.0316203829,2.08795898246;"{""type"": ""Point"", ""coordinates"": [2.087958982463731, 49.031620382909544]}"
48682;St-Julien;900000;426;Gabarit à 1 voie;1;212+771;e900dece-6667-11e3-a7ff-01f464e0362d;966339.8606000021;6467019.316399999;6.396229710931379;45.25095788392974;45.2509578839,6.39622971093;45.2509578839,6.39622971093;"{""type"": ""Point"", ""coordinates"": [6.396229710931379, 45.250957883910836]}"
30247;l'Argonne 1 et 2;085000;785;Gabarit à 1 voie;1;236+079;e700dd52-6667-11e3-a7ff-01f464e0362d;843833.5544999987;6890097.0634;4.969485312777528;49.094560450153;49.0945604502,4.96948531278;49.0945604501,4.96948531278;"{""type"": ""Point"", ""coordinates"": [4.969485312777527, 49.09456045013212]}"
35884;Pontchâteau;470000;152;Gabarit à 2 voies;1;483+811;e5fb1360-6667-11e3-a7ff-01f464e0362d;316747.19319999963;6716597.535599999;-2.088501528377251;47.438552411093724;47.4385524111,-2.08850152838;47.4385524111,-2.08850152838;"{""type"": ""Point"", ""coordinates"": [-2.088501528377253, 47.43855241106409]}"
66572;Grange-Ravey n°1;852000;48;Gabarit à 2 voies;1;440+303;e91b1fb4-6667-11e3-a7ff-01f464e0362d;955828.0130999982;6700534.573199999;6.390115056969147;47.35571129969418;47.3557112997,6.39011505697;47.3557112997,6.39011505697;"{""type"": ""Point"", ""coordinates"": [6.390115056969148, 47.35571129966407]}"
63829;St-Pierre;669000;64;;1;026+028;e8b7d534-6667-11e3-a7ff-01f464e0362d;628623.7338000014;6156244.6559000015;2.132866448203457;42.50249602473478;42.5024960247,2.1328664482;42.5024960247,2.1328664482;"{""type"": ""Point"", ""coordinates"": [2.132866448203456, 42.502496024709025]}"
39544;Grand-Merguieux;718000;338;Gabarit à 2 voies;1;293+851;e9463356-6667-11e3-a7ff-01f464e0362d;618717.3730999976;6344122.922800001;1.98313664999922;44.19140584632425;44.1914058463,1.98313665;44.1914058463,1.98313665;"{""type"": ""Point"", ""coordinates"": [1.98313664999922, 44.191405846302466]}"
63711;Descente-au-Port;678300;296;Gabarit à 1 voie;1;497+795;e91dace0-6667-11e3-a7ff-01f464e0362d;708979.3084999993;6157057.0425;3.109105470819441;42.51326613614135;42.5132661361,3.10910547082;42.5132661361,3.10910547082;"{""type"": ""Point"", ""coordinates"": [3.109105470819441, 42.51326613611562]}"
39351;Figeaguet;701000;390;Gabarit à 1 voie;1;292+192;e89da4a8-6667-11e3-a7ff-01f464e0362d;656175.6216999963;6370370.3759;2.449436450363152;44.43100498664441;44.4310049866,2.44943645036;44.4310049866,2.44943645036;"{""type"": ""Point"", ""coordinates"": [2.449436450363152, 44.43100498662329]}"
30842;Bénédictins;590000;1024;Gabarit à 2 voies;2;401+650;e95fd492-6667-11e3-a7ff-01f464e0362d;565405.0864000022;6527475.402600002;1.265991990646535;45.833621801268;45.8336218013,1.26599199065;45.8336218013,1.26599199065;"{""type"": ""Point"", ""coordinates"": [1.265991990646534, 45.833621801250764]}"
45561;St-Éloy;709000;94;Gabarit à 1 voie;1;367+880;e69fa5e6-6667-11e3-a7ff-01f464e0362d;687177.9448999986;6562959.730700001;2.833822847516776;46.16634188658665;46.1663418866,2.83382284752;46.1663418866,2.83382284752;"{""type"": ""Point"", ""coordinates"": [2.833822847516775, 46.16634188657037]}"
63728;Garrigue;676000;248;;1;414+255;e885bcda-6667-11e3-a7ff-01f464e0362d;637924.4545999989;6189801.933699999;2.241937583174475;42.805040927617426;42.8050409276,2.24193758317;42.8050409276,2.24193758317;"{""type"": ""Point"", ""coordinates"": [2.241937583174474, 42.805040927592316]}"
63775;la Pinède;790000;167;;1;653+607;e94583c2-6667-11e3-a7ff-01f464e0362d;778462.2569999993;6350646.1906;3.982599073923167;44.2504383622228;44.2504383622,3.98259907392;44.2504383622,3.98259907392;"{""type"": ""Point"", ""coordinates"": [3.982599073923165, 44.250438362201194]}"
48771;Rieu-Rioux;900000;31;Gabarit à 2 voies;1;240+208;e5a97b38-6667-11e3-a7ff-01f464e0362d;988081.7616000026;6461858.8488;6.670030698020875;45.19578155146819;45.1957815515,6.67003069802;45.1957815514,6.67003069802;"{""type"": ""Point"", ""coordinates"": [6.670030698020876, 45.195781551449144]}"
30815;Nouaillas 2;590000;88;Gabarit à 2 voies;2;385+921;e8c7a908-6667-11e3-a7ff-01f464e0362d;575267.2814999968;6538535.459899999;1.390107046396154;45.93507475466774;45.9350747547,1.3901070464;45.9350747547,1.3901070464;"{""type"": ""Point"", ""coordinates"": [1.390107046396153, 45.93507475465079]}"
63672;Bazaux;790000;199;;1;609+538;e887b7a8-6667-11e3-a7ff-01f464e0362d;772503.4408000037;6386031.456099998;3.913106595730894;44.56959003219041;44.5695900322,3.91310659573;44.5695900322,3.91310659573;"{""type"": ""Point"", ""coordinates"": [3.913106595730893, 44.56959003216962]}"
30428;Laifour;205000;500;Gabarit à 2 voies;1;168+252;e628f588-6667-11e3-a7ff-01f464e0362d;821255.6677000001;6980221.724100001;4.686789755927349;49.90902022769002;49.9090202277,4.68678975593;49.9090202277,4.68678975593;"{""type"": ""Point"", ""coordinates"": [4.68678975592735, 49.90902022767307]}"
63818;Sermels;722000;116;;1;575+057;e667156e-6667-11e3-a7ff-01f464e0362d;705980.565899998;6354288.7841;3.074943004566245;44.28759485558163;44.2875948556,3.07494300457;44.2875948556,3.07494300457;"{""type"": ""Point"", ""coordinates"": [3.074943004566244, 44.287594855560116]}"
55056;Coudray-en-Thelle;325000;1453;Gabarit à 1 voie;1;062+116;e627e75c-6667-11e3-a7ff-01f464e0362d;636798.6115999967;6912607.139400002;2.131058357129412;49.309931989296;49.3099319893,2.13105835713;49.3099319893,2.13105835713;"{""type"": ""Point"", ""coordinates"": [2.131058357129411, 49.30993198927619]}"
63837;Valcrouzes;790000;559;;1;629+301;e6e8b582-6667-11e3-a7ff-01f464e0362d;774573.8005999997;6369881.1481;3.936765371902368;44.42399432326651;44.4239943233,3.9367653719;44.4239943232,3.9367653719;"{""type"": ""Point"", ""coordinates"": [3.936765371902368, 44.42399432324536]}"
46663;Barbarin;784000;331;Gabarit à 1 voie;1;047+550;e9088d50-6667-11e3-a7ff-01f464e0362d;743660.5381999984;6529659.247200001;3.56276722402395;45.865194518067945;45.8651945181,3.56276722402;45.8651945181,3.56276722402;"{""type"": ""Point"", ""coordinates"": [3.562767224023949, 45.86519451805079]}"
47166;du Ponnet;790000;120;Gabarit à 1 voie;1;541+924;e6de4260-6667-11e3-a7ff-01f464e0362d;749819.3078000024;6432097.519900002;3.632081989406636;44.98630654956361;44.9863065496,3.63208198941;44.9863065495,3.63208198941;"{""type"": ""Point"", ""coordinates"": [3.632081989406635, 44.986306549543976]}"
63788;Pradal;790000;164;;1;610+274;e67e5016-6667-11e3-a7ff-01f464e0362d;772601.3898999989;6385344.885400001;3.914239946305282;44.56339945462212;44.5633994546,3.91423994631;44.5633994546,3.91423994631;"{""type"": ""Point"", ""coordinates"": [3.914239946305281, 44.56339945460133]}"
47730;Bolozon 1;884000;200;Gabarit à 1 voie;1;027+846;e63e5ed4-6667-11e3-a7ff-01f464e0362d;890598.6928000003;6569145.618900001;5.471914787828044;46.195299647163;46.1952996472,5.47191478783;46.1952996471,5.47191478783;"{""type"": ""Point"", ""coordinates"": [5.471914787828043, 46.195299647146804]}"
10050010;Ouvrage Y;076000;0;;1;027+028;ca1454d0-4ffc-11e9-80ff-01acb2273146;667266.2369000018;6878722.1457;2.552577410513459;49.00757759727692;49.0075775973,2.55257741051;49.0075775973,2.55257741051;"{""type"": ""Point"", ""coordinates"": [2.552577410513458, 49.00757759725561]}"
69542;Mas-Rouge;944000;99;;1;005+075;e6dd834a-6667-11e3-a7ff-01f464e0362d;1020800.8273999989;6281966.373300001;6.971018734774483;43.56414787716886;43.5641478772,6.97101873477;43.5641478771,6.97101873477;"{""type"": ""Point"", ""coordinates"": [6.971018734774482, 43.5641478771455]}"
86748;Tartaiguille;752000;2430;Gabarit à 2 voies;1;531+615;e87ee950-6667-11e3-a7ff-01f464e0362d;853380.4688000008;6400106.309900001;4.935714643418358;44.683148715729054;44.6831487157,4.93571464342;44.6831487157,4.93571464342;"{""type"": ""Point"", ""coordinates"": [4.935714643418357, 44.68314871570859]}"
45095;L'Adret;912000;88;Gabarit à 1 voie;1;085+236;e6476130-6667-11e3-a7ff-01f464e0362d;901760.2135000005;6387427.839200001;5.540765418556843;44.55671038748062;44.5567103875,5.54076541856;44.5567103875,5.54076541856;"{""type"": ""Point"", ""coordinates"": [5.540765418556843, 44.556710387459816]}"
54513;Vierzy;229000;1402;Gabarit à 2 voies;1;094+206;e7075ce4-6667-11e3-a7ff-01f464e0362d;720733.4834000021;6910323.7764;3.284956963454648;49.29219585670051;49.2921958567,3.28495696345;49.2921958567,3.28495696345;"{""type"": ""Point"", ""coordinates"": [3.284956963454647, 49.29219585668061]}"
46786;Le Châtelet;785000;84;Gabarit à 1 voie;1;439+300;e6a960dc-6667-11e3-a7ff-01f464e0362d;756080.6617000028;6502739.6921;3.719687415126685;45.62188707086657;45.6218870709,3.71968741513;45.6218870708,3.71968741513;"{""type"": ""Point"", ""coordinates"": [3.719687415126685, 45.62188707084872]}"
65160;La Challière;001000;1250;Gabarit à 2 voies;1;429+050;e65eeeba-6667-11e3-a7ff-01f464e0362d;979173.4723000005;6739454.7445;6.723343493532543;47.69623317145013;47.6962331715,6.72334349353;47.6962331714,6.72334349353;"{""type"": ""Point"", ""coordinates"": [6.723343493532544, 47.69623317142193]}"
63767;Paillat;669000;122;;1;023+076;e93efc10-6667-11e3-a7ff-01f464e0362d;630580.0452999994;6156706.329399999;2.156571478613479;42.506836380690224;42.5068363807,2.15657147861;42.5068363807,2.15657147861;"{""type"": ""Point"", ""coordinates"": [2.156571478613478, 42.506836380664474]}"
43780;Aubignas;805000;894;Gabarit à 1 voie;1;672+488;e9492ab0-6667-11e3-a7ff-01f464e0362d;829557.2228000015;6387421.3409;4.631842749128054;44.57382415441569;44.5738241544,4.63184274913;44.5738241544,4.63184274913;"{""type"": ""Point"", ""coordinates"": [4.631842749128054, 44.57382415439492]}"
42073;Flechettes;750000;43;Gabarit à 2 voies;1;530+635;e6a93dfc-6667-11e3-a7ff-01f464e0362d;831614.0483999997;6496582.494100001;4.687114575355063;45.55608281036649;45.5560828104,4.68711457536;45.5560828103,4.68711457536;"{""type"": ""Point"", ""coordinates"": [4.687114575355062, 45.55608281034847]}"
30591;Fays;832000;173;Gabarit à 2 voies;1;188+608;e9291a28-6667-11e3-a7ff-01f464e0362d;776230.943599999;6781386.245999999;4.024653415284951;48.12839345660467;48.1283934566,4.02465341528;48.1283934566,4.02465341528;"{""type"": ""Point"", ""coordinates"": [4.024653415284951, 48.128393456578806]}"
52827;Vouvray;431000;1496;Gabarit à 2 voies;1;210+775;e64ed144-6667-11e3-a7ff-01f464e0362d;535984.7361999974;6703796.540899999;0.824567467898044;47.41418069216829;47.4141806922,0.824567467898;47.4141806921,0.824567467898;"{""type"": ""Point"", ""coordinates"": [0.824567467898042, 47.41418069213852]}"
48505;Les Plaines;899000;1671;Gabarit à 1 voie;1;058+310;e6388cea-6667-11e3-a7ff-01f464e0362d;978813.0359999985;6496517.0372;6.572074335496483;45.51135765521538;45.5113576552,6.5720743355;45.5113576552,6.5720743355;"{""type"": ""Point"", ""coordinates"": [6.572074335496483, 45.51135765519723]}"
63665;Auxillac;722000;215;;1;610+618;e694aa10-6667-11e3-a7ff-01f464e0362d;717791.7427000031;6375613.130600002;3.22370643097529;44.47934864364857;44.4793486436,3.22370643098;44.4793486436,3.22370643098;"{""type"": ""Point"", ""coordinates"": [3.223706430975289, 44.479348643627546]}"
69540;Le Canet;939306;530;;1;856+659;e5de981a-6667-11e3-a7ff-01f464e0362d;891178.6715999991;6251092.016199999;5.356376147191713;43.333303434598726;43.3333034346,5.35637614719;43.3333034346,5.35637614719;"{""type"": ""Point"", ""coordinates"": [5.356376147191712, 43.3333034345748]}"
69549;Moulin-de-Cantaron;945000;122;;1;009+404;e95f6bb2-6667-11e3-a7ff-01f464e0362d;1047725.4048999995;6305478.4668999985;7.319572359756798;43.76270672227488;43.7627067223,7.31957235976;43.7627067223,7.31957235976;"{""type"": ""Point"", ""coordinates"": [7.319572359756796, 43.762706722252005]}"
50859;La Guindonie;628000;101;Gabarit à 1 voie;1;589+010;e61f76c8-6667-11e3-a7ff-01f464e0362d;558384.1435000002;6421380.840100002;1.206608918317713;44.87713347938909;44.8771334794,1.20660891832;44.8771334794,1.20660891832;"{""type"": ""Point"", ""coordinates"": [1.206608918317712, 44.87713347936914]}"
43174;L'Hermitage;798000;418;Gabarit à 1 voie;1;119+559;e6df4558-6667-11e3-a7ff-01f464e0362d;797604.4439999983;6479260.032499999;4.247734299211182;45.40581742313536;45.4058174231,4.24773429921;45.4058174231,4.24773429921;"{""type"": ""Point"", ""coordinates"": [4.247734299211181, 45.4058174231169]}"
69550;Ribosse;945000;174;;1;011+394;e62ddd1c-6667-11e3-a7ff-01f464e0362d;1049586.265900001;6305714.761;7.342803470894635;43.763911811453866;43.7639118115,7.34280347089;43.7639118114,7.34280347089;"{""type"": ""Point"", ""coordinates"": [7.342803470894636, 43.763911811431]}"
69517;Col-des-Rouges;935000;75;;1;848+628;e65285f6-6667-11e3-a7ff-01f464e0362d;868938.3980000019;6251265.706500001;5.082445142891443;43.34048803803074;43.340488038,5.08244514289;43.340488038,5.08244514289;"{""type"": ""Point"", ""coordinates"": [5.082445142891443, 43.340488038006846]}"
42753;Maisons-Vieilles;783000;155;Gabarit à 2 voies;1;442+424;e8b96f16-6667-11e3-a7ff-01f464e0362d;798384.0430999994;6545590.999699999;4.271350037738474;46.00292751543489;46.0029275154,4.27135003774;46.0029275154,4.27135003774;"{""type"": ""Point"", ""coordinates"": [4.271350037738473, 46.002927515418136]}"
48498;Cordeliers n°2 et La Saucette;899000;241;Gabarit à 1 voie;1;054+023;e861aeb4-6667-11e3-a7ff-01f464e0362d;976158.688500002;6493658.719900001;6.536474283512035;45.48672102128387;45.4867210213,6.53647428351;45.4867210213,6.53647428351;"{""type"": ""Point"", ""coordinates"": [6.536474283512035, 45.48672102126563]}"
47275;du Mazel;790000;152;Gabarit à 1 voie;1;578+605;e8c1a7ca-6667-11e3-a7ff-01f464e0362d;764361.0445000008;6407933.333500002;3.81341044349935;44.767557068646305;44.7675570686,3.8134104435;44.7675570686,3.8134104435;"{""type"": ""Point"", ""coordinates"": [3.81341044349935, 44.76755706862607]}"
69476;Encombrouze;915000;447;;2;338+161;e6c2b254-6667-11e3-a7ff-01f464e0362d;982048.7260999978;6418905.848700002;6.568566179658891;44.81193895287604;44.8119389529,6.56856617966;44.8119389529,6.56856617966;"{""type"": ""Point"", ""coordinates"": [6.568566179658891, 44.81193895285593]}"
43012;Bruchères;797000;231;Gabarit à 1 voie;1;004+836;e942b6b8-6667-11e3-a7ff-01f464e0362d;799455.7757000029;6474042.5469;4.270323972196023;45.35857669141824;45.3585766914,4.2703239722;45.3585766914,4.2703239722;"{""type"": ""Point"", ""coordinates"": [4.270323972196023, 45.358576691399634]}"
44271;Grand-Vienne;830000;799;Gabarit à 2 voies;1;541+536;e9949ae4-6667-11e3-a7ff-01f464e0362d;846417.3504000008;6493806.833999999;4.87595997963918;45.52808789277208;45.5280878928,4.87595997964;45.5280878928,4.87595997964;"{""type"": ""Point"", ""coordinates"": [4.87595997963918, 45.528087892753966]}"
43362;St-Pierre-de-Boeuf;800000;758;Gabarit à 2 voies;1;563+054;e8f56db8-6667-11e3-a7ff-01f464e0362d;836742.6252999976;6477716.8794;4.747483892251108;45.385240800974024;45.385240801,4.74748389225;45.385240801,4.74748389225;"{""type"": ""Point"", ""coordinates"": [4.747483892251108, 45.3852408009555]}"
43052;Le Champ;797000;241;Gabarit à 1 voie;1;023+839;e57569f8-6667-11e3-a7ff-01f464e0362d;803544.5513999984;6459250.5984000005;4.319382740709095;45.22479879571879;45.2247987957,4.31938274071;45.2247987957,4.31938274071;"{""type"": ""Point"", ""coordinates"": [4.319382740709095, 45.22479879569982]}"
52131;Etsaut;664000;209;Gabarit à 1 voie;1;285+812;e632868a-6667-11e3-a7ff-01f464e0362d;407970.95359999686;6208594.458700001;-0.574301155710752;42.917264599786954;42.9172645998,-0.574301155711;42.9172645998,-0.574301155711;"{""type"": ""Point"", ""coordinates"": [-0.574301155710753, 42.91726459976208]}"
