IDRESEAU;LIBELLE;CODE_LIGNE;RG_TRONCON;PK;IDGAIA;X_L93;Y_L93;X_WGS84;Y_WGS84;C_GEO;Geo Point;Geo Shape
41360;Passerelle piétons de l'Embarcadère de Charenton;830000;1;004+051;e6bd17dc-6667-11e3-a7ff-01f464e0362d;656967.9513000026;6857826.572700001;2.4139392766363;48.81906702891673;48.8190670289,2.41393927664;48.8190670289,2.41393927664;"{""type"": ""Point"", ""coordinates"": [2.413939276636299, 48.819067028894466]}"
172053;Passerelle PMR Grandvillars;854000;1;459+710;af3d232e-ab45-11e6-a4ff-013864e0362d;999272.9180999994;6722770.188700002;6.979764761167069;47.53741157008521;47.5374115701,6.97976476117;47.5374115701,6.97976476117;"{""type"": ""Point"", ""coordinates"": [6.979764761167071, 47.5374115700561]}"
53610;Passerelle technique;001000;1;000+708;e8f33e1a-6667-11e3-a7ff-01f464e0362d;653220.5200999975;6864952.271299999;2.362120561751504;48.8828871360267;48.882887136,2.36212056175;48.882887136,2.36212056175;"{""type"": ""Point"", ""coordinates"": [2.362120561751503, 48.88288713600476]}"
30159;Passerelle de Rilly;074000;1;160+567;e8f39764-6667-11e3-a7ff-01f464e0362d;775867.1599999964;6896643.6395;4.040170948167698;49.165055450162654;49.1650554502,4.04017094817;49.1650554501,4.04017094817;"{""type"": ""Point"", ""coordinates"": [4.040170948167698, 49.16505545014212]}"
157746;Voyageurs Nouzonville;205000;1;149+795;dd56dc12-03e3-11e4-87ff-013c64e0362d;825492.182599999;6969547.834899999;4.742429136900437;49.81232618159934;49.8123261816,4.7424291369;49.8123261816,4.7424291369;"{""type"": ""Point"", ""coordinates"": [4.742429136900437, 49.81232618158195]}"
56197;Passerelle piétons de la Folie;975000;1;009+716;e5d85330-6667-11e3-a7ff-01f464e0362d;642431.1149000004;6867104.8389;2.214714401733538;48.901369851773666;48.9013698518,2.21471440173;48.9013698518,2.21471440173;"{""type"": ""Point"", ""coordinates"": [2.214714401733537, 48.901369851751824]}"
60524;Passerelle piétons;180000;1;160+242;e9329b1a-6667-11e3-a7ff-01f464e0362d;930214.2546999976;6898925.409000002;6.156087069550162;49.14869330472687;49.1486933047,6.15608706955;49.1486933047,6.15608706955;"{""type"": ""Point"", ""coordinates"": [6.156087069550163, 49.14869330470628]}"
56714;d'Eslettes;350000;1;153+290;e59d3b64-6667-11e3-a7ff-01f464e0362d;559543.3878000006;6939993.449700002;1.059952962478024;49.54369968510583;49.5436996851,1.05995296248;49.5436996851,1.05995296248;"{""type"": ""Point"", ""coordinates"": [1.059952962478022, 49.54369968508715]}"
64989;Passerelle voyageurs;852000;1;479+186;e59f3a40-6667-11e3-a7ff-01f464e0362d;983793.954400003;6715472.482700001;6.769615896148472;47.47863425681637;47.4786342568,6.76961589615;47.4786342568,6.76961589615;"{""type"": ""Point"", ""coordinates"": [6.769615896148473, 47.47863425678696]}"
64381;Passerelle voyageurs;115000;1;108+312;e890ebc4-6667-11e3-a7ff-01f464e0362d;1025357.2512999997;6746944.934799999;7.343634898389778;47.74233750742785;47.7423375074,7.34363489839;47.7423375074,7.34363489839;"{""type"": ""Point"", ""coordinates"": [7.343634898389779, 47.7423375073999]}"
56693;Passerelle piétons Waldeck-Rousseau;341300;1;225+183;e69193da-6667-11e3-a7ff-01f464e0362d;494621.6467999965;6936511.262600001;0.165600623210392;49.494781175148404;49.4947811751,0.16560062321;49.4947811751,0.16560062321;"{""type"": ""Point"", ""coordinates"": [0.165600623210389, 49.494781175129496]}"
155821;Passerelle des Atelires;570000;1;002+282;cc1e1624-9248-11e3-8cff-010c64e0362d;654719.5850000009;6858289.0967000015;2.383270413056272;48.8230726121281;48.8230726121,2.38327041306;48.8230726121,2.38327041306;"{""type"": ""Point"", ""coordinates"": [2.383270413056271, 48.82307261210587]}"
157740;Passerelle voyageurs Franchet d'Espèrey;074000;1;169+669;dd56e304-03e3-11e4-87ff-013c64e0362d;773868.6401000023;6905163.111200001;4.014273729026556;49.24187468543642;49.2418746854,4.01427372903;49.2418746854,4.01427372903;"{""type"": ""Point"", ""coordinates"": [4.014273729026556, 49.24187468541627]}"
63883;Passerelle voyageurs;001000;1;456+853;e910eb9c-6667-11e3-a7ff-01f464e0362d;1002348.2924999967;6731926.337400001;7.026794947312698;47.61831965318075;47.6183196532,7.02679494731;47.6183196532,7.02679494731;"{""type"": ""Point"", ""coordinates"": [7.0267949473127, 47.618319653152106]}"
134537;;830000;1;856+423;e9b243b4-6667-11e3-a7ff-01f464e0362d;892202.946800001;6252212.079300001;5.369407443857729;43.34309923955875;43.3430992396,5.36940744386;43.3430992395,5.36940744386;"{""type"": ""Point"", ""coordinates"": [5.36940744385773, 43.34309923953486]}"
56032;Passerelle piétons;972000;1;014+339;e6924794-6667-11e3-a7ff-01f464e0362d;642892.3466000035;6860610.7425;2.221878474767614;48.84301183421279;48.8430118342,2.22187847477;48.8430118342,2.22187847477;"{""type"": ""Point"", ""coordinates"": [2.221878474767613, 48.84301183419066]}"
55169;d'Enghien;330000;1;011+360;e71d148e-6667-11e3-a7ff-01f464e0362d;649228.5324999988;6875030.935600001;2.306481963586312;48.9732148992584;48.9732148993,2.30648196359;48.9732148992,2.30648196359;"{""type"": ""Point"", ""coordinates"": [2.306481963586311, 48.97321489923692]}"
173429;PAS 2904 - Passerelle de St-André-de-Cubzac;566000;1;290+419;1fe54bae-51eb-11e7-95ff-01a864e0362d;430311.5649000034;6439798.6688;-0.423834573950446;45.00478895449257;45.0047889545,-0.42383457395;45.0047889545,-0.42383457395;"{""type"": ""Point"", ""coordinates"": [-0.423834573950448, 45.00478895447298]}"
49878;Passerelle piétons d'Iteuil;570000;3;348+235;e59f1df8-6667-11e3-a7ff-01f464e0362d;494219.1806000024;6601746.622699998;0.316969200689119;46.48424407436163;46.4842440744,0.316969200689;46.4842440743,0.316969200689;"{""type"": ""Point"", ""coordinates"": [0.316969200689117, 46.48424407434628]}"
55839;Passerelle voyageurs;340000;1;037+030;e6f06934-6667-11e3-a7ff-01f464e0362d;623918.6784000024;6877314.562199999;1.960382056428672;48.9912508368013;48.9912508368,1.96038205643;48.9912508368,1.96038205643;"{""type"": ""Point"", ""coordinates"": [1.960382056428671, 48.99125083677992]}"
59932;Passerelle voyageurs;089000;1;332+809;e93375bc-6667-11e3-a7ff-01f464e0362d;918044.0970000029;6883380.4672;5.98136299609956;49.01328079990429;49.0132807999,5.9813629961;49.0132807999,5.9813629961;"{""type"": ""Point"", ""coordinates"": [5.981362996099562, 49.01328079988301]}"
32041;;712000;1;423+244;e86aed88-6667-11e3-a7ff-01f464e0362d;635578.9786000028;6532007.329799999;2.169336462666421;45.884688546834006;45.8846885468,2.16933646267;45.8846885468,2.16933646267;"{""type"": ""Point"", ""coordinates"": [2.16933646266642, 45.88468854681692]}"
49361;;500000;2;492+233;e95eba74-6667-11e3-a7ff-01f464e0362d;418774.20220000297;6522268.6798;-0.618049566638617;45.74201670581058;45.7420167058,-0.618049566639;45.7420167058,-0.618049566639;"{""type"": ""Point"", ""coordinates"": [-0.618049566638618, 45.74201670579308]}"
48604;Passerelle piétons parent;900000;1;143+969;e91a21ee-6667-11e3-a7ff-01f464e0362d;931639.569600001;6496777.708000001;5.968453709528764;45.5312905728108;45.5312905728,5.96845370953;45.5312905728,5.96845370953;"{""type"": ""Point"", ""coordinates"": [5.968453709528764, 45.53129057279269]}"
44260;Passerelle piétons;830000;1;540+091;e6d844e0-6667-11e3-a7ff-01f464e0362d;845822.5891000032;6495091.954700001;4.868732101906049;45.53978375697843;45.539783757,4.86873210191;45.539783757,4.86873210191;"{""type"": ""Point"", ""coordinates"": [4.868732101906048, 45.53978375696034]}"
32579;Passerelle piétons et cavaliers du Golf (OA 3197);216000;1;007+071;e5984b92-6667-11e3-a7ff-01f464e0362d;707800.3017999977;7056394.670200001;3.110002994451968;50.60455713437446;50.6045571344,3.11000299445;50.6045571344,3.11000299445;"{""type"": ""Point"", ""coordinates"": [3.110002994451967, 50.60455713436064]}"
35007;Passerelle du Bourgneuf;470000;1;621+862;e96aed44-6667-11e3-a7ff-01f464e0362d;221226.0807000026;6759174.569200002;-3.397492447805562;47.758313736687214;47.7583137367,-3.39749244781;47.7583137367,-3.39749244781;"{""type"": ""Point"", ""coordinates"": [-3.397492447805565, 47.758313736659346]}"
69771;;930000;1;013+104;e5a937fc-6667-11e3-a7ff-01f464e0362d;904917.0169999972;6246104.7771999985;5.523632943713652;43.28464268435308;43.2846426844,5.52363294371;43.2846426843,5.52363294371;"{""type"": ""Point"", ""coordinates"": [5.523632943713651, 43.28464268432906]}"
64402;Passerelle piétons;115000;1;124+087;e90985ee-6667-11e3-a7ff-01f464e0362d;1034084.4808000028;6738497.188900001;7.453548294332244;47.662046620363704;47.6620466204,7.45354829433;47.6620466203,7.45354829433;"{""type"": ""Point"", ""coordinates"": [7.453548294332245, 47.66204662033532]}"
33193;Passerelle piétons;262000;1;244+038;e8b7abb2-6667-11e3-a7ff-01f464e0362d;733751.6136000007;7032589.4021999985;3.473958376180505;50.390019594750314;50.3900195948,3.47395837618;50.3900195947,3.47395837618;"{""type"": ""Point"", ""coordinates"": [3.473958376180505, 50.390019594735556]}"
56724;du Mont-Azet;350000;1;156+258;e888ba6a-6667-11e3-a7ff-01f464e0362d;560800.1409000009;6942550.349599998;1.076444716137713;49.566947573127564;49.5669475731,1.07644471614;49.5669475731,1.07644471614;"{""type"": ""Point"", ""coordinates"": [1.076444716137711, 49.56694757310899]}"
69777;;930000;1;069+338;e6aa47d8-6667-11e3-a7ff-01f464e0362d;940758.880400002;6229599.756999999;5.957048090574023;43.12508274796117;43.125082748,5.95704809057;43.1250827479,5.95704809057;"{""type"": ""Point"", ""coordinates"": [5.957048090574023, 43.12508274793678]}"
66986;Passerelle piétons;878000;1;015+978;e637cdd2-6667-11e3-a7ff-01f464e0362d;923229.4452999979;6629961.171599999;5.923948114098805;46.73255982261978;46.7325598226,5.9239481141;46.7325598226,5.9239481141;"{""type"": ""Point"", ""coordinates"": [5.923948114098805, 46.732559822605154]}"
54814;;272000;1;015+542;e597c58c-6667-11e3-a7ff-01f464e0362d;657910.0203000009;6877873.718600001;2.424780135379056;48.999403921564316;48.9994039216,2.42478013538;48.9994039215,2.42478013538;"{""type"": ""Point"", ""coordinates"": [2.424780135379055, 48.99940392154296]}"
41512;;830000;1;065+088;e88a167a-6667-11e3-a7ff-01f464e0362d;684088.6027000025;6810106.423099998;2.785065626779149;48.39105953061477;48.3910595306,2.78506562678;48.3910595306,2.78506562678;"{""type"": ""Point"", ""coordinates"": [2.785065626779148, 48.39105953059029]}"
157742;Passerelle voyageurs Guignicourt;082000;1;021+272;dd56df98-03e3-11e4-87ff-013c64e0362d;769752.6569000036;6926531.574200001;3.961335731591036;49.43440304172821;49.4344030417,3.96133573159;49.4344030417,3.96133573159;"{""type"": ""Point"", ""coordinates"": [3.961335731591036, 49.434403041709004]}"
59796;;085000;1;329+213;e5738f64-6667-11e3-a7ff-01f464e0362d;918108.8404000029;6906288.0874999985;5.994118514735419;49.21907390218681;49.2190739022,5.99411851474;49.2190739022,5.99411851474;"{""type"": ""Point"", ""coordinates"": [5.99411851473542, 49.219073902166535]}"
48737;Passerelle piétons;900000;1;229+902;e6152bb0-6667-11e3-a7ff-01f464e0362d;981501.3249000013;6462185.7621;6.586504546445141;45.20144364185891;45.2014436419,6.58650454645;45.2014436418,6.58650454645;"{""type"": ""Point"", ""coordinates"": [6.586504546445141, 45.201443641839866]}"
179292;Ychoux;655000;1;075+535;27120e2c-5ee7-11e8-a6ff-01d064e0362d;385462.5628999993;6366763.920699999;-0.946028418511693;44.329154870463576;44.3291548705,-0.946028418512;44.3291548704,-0.946028418512;"{""type"": ""Point"", ""coordinates"": [-0.946028418511695, 44.32915487044217]}"
56503;Passerelle piétons de quai militaire;340000;1;131+835;e7099f2a-6667-11e3-a7ff-01f464e0362d;562477.1405000016;6923621.754799999;1.105882794718615;49.39723932930717;49.3972393293,1.10588279472;49.3972393293,1.10588279472;"{""type"": ""Point"", ""coordinates"": [1.105882794718613, 49.39723932928778]}"
54990;;325000;1;009+672;e6abc3a0-6667-11e3-a7ff-01f464e0362d;650464.0612000003;6873833.096999999;2.323498133636479;48.962540373841854;48.9625403738,2.32349813364;48.9625403738,2.32349813364;"{""type"": ""Point"", ""coordinates"": [2.323498133636478, 48.96254037382032]}"
48239;Passerelle piétons du Pont-Neuf;897000;1;021+943;e854dfde-6667-11e3-a7ff-01f464e0362d;928304.3769999966;6534452.5856;5.943743683557996;45.87143316555515;45.8714331656,5.94374368356;45.8714331655,5.94374368356;"{""type"": ""Point"", ""coordinates"": [5.943743683557996, 45.87143316553802]}"
43666;;800000;1;688+712;e696b7b0-6667-11e3-a7ff-01f464e0362d;830868.4012999982;6364253.840999998;4.642284778090764;44.36506966842566;44.3650696684,4.64228477809;44.3650696684,4.64228477809;"{""type"": ""Point"", ""coordinates"": [4.642284778090764, 44.36506966840435]}"
44179;;830000;1;513+048;e98b9974-6667-11e3-a7ff-01f464e0362d;843746.7980000004;6517227.548300002;4.848780845941119;45.73949517407498;45.7394951741,4.84878084594;45.7394951741,4.84878084594;"{""type"": ""Point"", ""coordinates"": [4.848780845941119, 45.73949517405746]}"
33622;;289000;1;009+579;e62b3ce2-6667-11e3-a7ff-01f464e0362d;700125.302699998;7057112.841200002;3.001767296912389;50.61105118850272;50.6110511885,3.00176729691;50.6110511885,3.00176729691;"{""type"": ""Point"", ""coordinates"": [3.001767296912389, 50.611051188488936]}"
41470;du Mée;830000;1;041+323;e662b74a-6667-11e3-a7ff-01f464e0362d;672124.3520999998;6826825.1842;2.622371994504325;48.541059225057786;48.5410592251,2.6223719945;48.541059225,2.6223719945;"{""type"": ""Point"", ""coordinates"": [2.622371994504324, 48.54105922503409]}"
67253;Sud-Aviation;930000;1;187+619;e98a854c-6667-11e3-a7ff-01f464e0362d;1019681.2449000031;6279132.388099998;6.955427462274868;43.53918704856489;43.5391870486,6.95542746227;43.5391870485,6.95542746227;"{""type"": ""Point"", ""coordinates"": [6.955427462274868, 43.53918704854147]}"
29596;Bégand;001000;1;166+495;e5b7b34a-6667-11e3-a7ff-01f464e0362d;779118.8752999976;6799759.740499999;4.066803117868707;48.293356684599274;48.2933566846,4.06680311787;48.2933566846,4.06680311787;"{""type"": ""Point"", ""coordinates"": [4.066803117868706, 48.293356684574285]}"
41938;;750000;1;420+523;e949335c-6667-11e3-a7ff-01f464e0362d;782231.5636000037;6549350.761999998;4.063304430743537;46.038930380142595;46.0389303801,4.06330443074;46.0389303801,4.06330443074;"{""type"": ""Point"", ""coordinates"": [4.063304430743536, 46.038930380125954]}"
